1_elevation,1_slope,1_aspect,1_placurv,1_procurv,1_lsfactor,1_twi,1_geology,1_sdoif,Label
234,61.8404,344.4759,0.005675125,0.0025988,17.93766,3.459309,3,1.290799,0
80,24.09484,153.435,-0.003527842,-0.007506704,6.391984,4.734068,3,1.305614,0
67,26.56505,233.1301,-0.002481376,-0.00855256,6.805617,4.34347,5,1.276111,0
612,37.29208,246.8014,0.001217471,0.001546201,11.36172,4.511513,5,1.337592,0
630,32.31153,108.435,-0.007394812,-0.0146755,9.482215,4.607622,3,1.336198,0
335,15.79317,225,-0.01017184,-0.008973673,3.587287,4.994081,3,1.301811,0
141,24.09484,243.435,0.02958733,0.000731276,4.331183,2.792691,3,1.299505,0
266,43.49152,108.435,-0.01689118,-0.03552826,15.19071,4.915455,3,1.29484,0
77,19.82703,123.6901,-0.01816467,0.001613153,7.109362,6.686006,3,1.277423,0
105,22.40687,104.0362,-0.01421225,-0.01061441,9.064548,7.007863,5,1.241718,0
104,42.16205,173.6598,-0.01958388,-0.04939073,11.61385,3.78231,3,1.274715,0
286,12.60438,296.5651,0.01302397,0.01180025,2.435658,4.674557,3,1.304948,0
52,22.40687,194.0362,-0.02994268,-0.0141955,6.936086,5.669696,2,1.112084,0
128,12.60438,153.435,-0.008200902,0.04944419,1.721005,2.938015,2,1.104342,0
74,35.79576,56.30993,0.03284561,0.03886948,7.936433,3.00126,3,1.295155,1
228,37.99073,219.8056,-0.003058864,0.01144143,7.642937,2.40119,3,1.327788,1
233,26.56505,323.1301,0.03360104,-0.03357663,5.508322,3.286028,3,1.299468,1
63,32.31153,18.43495,0.004114663,0.02347109,9.20365,4.458532,2,1.182466,0
415,22.40687,75.96375,-0.001858611,-0.02846365,3.606038,4.19841,5,1.30022,0
218,38.87666,150.2551,-0.006138941,0.008896509,10.57584,3.866725,3,1.308692,1
611,26.56505,306.8699,0.01481428,0.001743339,7.130197,4.576422,3,1.342969,0
498,42.67464,192.5288,0.09408058,0.03557518,9.94129,2.92319,3,1.309502,0
292,51.04612,14.03624,0.002013493,-0.004769841,15.39693,3.923707,3,1.295417,0
318,37.29208,203.1986,-0.008052525,0.002537389,10.83022,4.271969,3,1.320164,0
294,17.5484,251.565,0.002629821,-0.002637145,3.924488,4.611539,5,1.321356,0
150,24.09484,26.56505,-0.001869674,-0.01192427,8.611754,6.224485,5,1.265991,0
175,27.01712,11.30993,0.003802595,-0.001043806,6.650579,4.107066,2,1.266975,0
245,27.01712,348.6901,-0.05546122,-0.01626241,8.080351,5.080723,2,1.28347,0
204,28.3032,201.8014,0.001874938,0.00364142,5.614116,2.926944,3,1.30083,1
528,43.33172,302.0054,-0.0109754,-5.00E-05,12.94545,4.140507,3,1.323607,0
263,48.74736,232.125,0.000890381,0.01295483,10.37243,2.249754,3,1.301933,1
291,32.31153,288.4349,0.003026837,-0.0113032,9.03122,4.36397,3,1.297834,1
408,30.24626,120.9638,-0.001637819,-0.009397337,8.454294,4.500992,3,1.326692,0
205,45,36.8699,-0.01186201,-0.0103438,8.52178,1.796762,2,1.269619,0
565,30.96376,180,-0.003762465,0.01756618,8.608783,4.42534,3,1.330866,0
507,17.5484,341.5651,0.01702049,0.03256447,3.373988,3.855837,3,1.319931,0
25,8.049467,225,0.02526823,0.03266252,1.076072,3.93194,1,1.239649,0
86,11.30993,180,0.01696535,0.03007201,2.974327,6.479248,3,1.298622,1
78,12.60438,63.43495,0.01117561,0.0108001,1.755768,3.038003,1,1.289491,0
18,19.82703,326.3099,-0.03508717,-0.03390331,7.01057,6.616037,5,1.29098,0
602,41.98721,360,0.0625589,0.0119284,10.47737,3.295511,3,1.350522,0
254,21.80141,270,-0.02464064,0.002575211,10.00158,7.699167,3,1.315161,1
398,22.40687,345.9637,0.05020426,0.01324544,4.678739,3.70115,3,1.331864,1
314,22.40687,75.96375,-0.0255318,-0.007573669,14.35535,9.306621,5,1.367996,0
570,28.3032,248.1986,-0.02604811,-0.007052475,9.72687,5.674984,3,1.354945,0
351,15.79317,225,-0.002199764,-0.006066838,3.72399,5.126491,3,1.302515,0
374,24.09484,243.435,0.007860179,-0.01615364,5.185044,3.687736,3,1.361222,0
140,28.3032,248.1986,0.01593783,0.003372475,7.86251,4.611053,3,1.358541,1
528,35.79576,146.3099,-0.03924569,-0.00214103,14.43071,5.990732,3,1.315472,0
345,35.26439,188.1301,0.02394173,0.01191764,7.845082,3.047405,3,1.308809,1
206,26.56505,143.1301,0.02431628,0.003267948,5.65854,3.420558,3,1.276597,0
84,30.24626,59.03624,0.01103514,0.005543838,6.784211,3.400609,1,1.240445,0
122,35.26439,171.8699,-0.01589319,-0.01169409,10.33709,4.426665,2,1.321488,0
172,22.40687,284.0363,-0.04902564,-0.02269677,9.989097,7.493478,5,1.366811,0
122,47.84365,275.1944,0.02586653,-0.001021555,12.66634,3.371857,3,1.309827,1
251,27.01712,258.6901,-0.000625136,0.01170668,11.50847,6.848965,3,1.304155,0
34,22.40687,194.0362,-0.0412044,-0.008466009,9.474195,7.228867,5,1.283553,0
334,8.049467,225,0.006628991,-0.01492001,2.364952,2.811006,3,1.301711,0
741,19.82703,213.6901,0.01786277,0.004207539,4.111522,3.947909,3,1.323234,0
356,24.09484,206.565,-0.01416068,-0.016186,7.200829,5.329825,5,1.300661,0
420,26.56505,360,-0.01430085,-0.01052581,7.877954,5.075069,3,1.293399,0
225,12.60438,116.565,0.04396776,0.01672438,1.993054,3.671813,3,1.332902,1
143,19.82703,213.6901,0.01499901,0.01534768,3.809011,3.56579,2,1.301903,0
230,42.16205,263.6598,-0.003878667,0.003876226,12.80593,4.270858,3,1.281435,1
430,45,216.8699,0.05032467,-0.000671347,10.1876,2.689493,3,1.312444,0
294,31.31116,170.5377,0.008999774,0.002037823,7.003372,3.314447,3,1.32731,1
191,27.01712,101.3099,0.03721808,0.009681334,5.577964,3.227666,2,1.146261,0
412,35.26439,98.1301,-0.01709586,0.01158072,10.6867,4.592971,3,1.307152,0
122,39.50971,255.9638,-0.03070345,-0.002399582,9.800947,3.375617,3,1.27774,0
11,30.24626,30.96376,-0.03528432,-0.006098813,8.150572,4.31806,7,1.313046,0
596,38.87666,277.125,0.03526407,-0.002153721,8.849691,2.975776,3,1.335218,0
268,26.56505,126.8699,-0.0380365,-0.02541077,7.851217,5.058071,3,1.29608,1
295,30.24626,120.9638,-0.001627015,0.001629456,6.821632,3.428114,3,1.352009,0
335,27.01712,258.6901,-0.04174821,0.01690201,8.147102,5.121858,3,1.33232,0
45,39.50971,75.96375,-0.01356078,-0.01402497,9.730886,3.339747,1,1.243819,1
321,30.96376,90,0.02937437,0.006482568,8.314631,4.251508,3,1.282529,0
319,30.24626,329.0363,-0.05820997,-0.01903369,8.065854,4.265818,3,1.291008,0
98,36.05503,164.0546,0.06234379,0.00938106,8.110197,3.059432,2,1.109098,0
207,26.56505,126.8699,0.008458287,0.03016354,4.359708,2.116753,3,1.316797,0
233,34.99202,90,0.002635308,0.008399848,9.719057,4.172435,3,1.332641,0
100,11.30993,90,-0.009368015,0.006623264,1.760396,3.830656,2,1.29757,0
67,30.24626,30.96376,-0.006958867,0.001454107,9.18526,4.91562,2,1.339244,0
276,32.31153,108.435,0.007152115,0.02318968,7.309365,3.306314,3,1.304593,1
170,32.63194,231.3402,0.0483581,0.0371607,6.97396,3.001983,2,1.192843,0
195,12.60438,243.435,0.002375117,-0.005135127,2.271245,4.325112,3,1.334413,0
29,12.60438,296.5651,-0.02241723,-0.02173301,2.084271,3.900471,1,1.272843,0
370,26.56505,126.8699,0.000526637,0.004988499,7.005185,4.487981,3,1.321268,0
269,15.79317,225,0.03025717,0.05254556,4.114117,2.856371,3,1.281798,1
35,22.40687,75.96375,-0.01340957,-0.000343784,5.093457,4.125791,5,1.354972,0
653,30.24626,59.03624,-0.03001091,-0.0279139,10.11463,5.397533,3,1.325457,0
81,24.09484,333.4349,-0.03136387,-0.01553432,9.978619,6.961068,3,1.216067,0
42,21.80141,360,0.00467848,0.009212206,4.436599,5.613071,5,1.304889,0
209,27.01712,78.69007,-0.05136365,-0.03413196,6.0804,5.014444,5,1.319075,0
199,30.24626,329.0363,0.007417154,0.02017074,7.850133,4.130272,3,1.245476,0
297,22.40687,75.96375,-0.02838226,-0.010336,5.875357,4.839841,3,1.289395,0
321,26.56505,53.1301,-0.005918154,-0.002358214,7.247921,4.658301,3,1.318551,0
188,45.83452,240.9454,-0.01072167,-0.01686622,11.30868,3.089046,3,1.300845,0
682,35.26439,8.130102,0.005347369,0.0222454,13.36927,5.712765,3,1.344126,0
169,17.5484,108.435,0.01547292,0.003776343,3.326997,3.78571,2,1.102069,0
300,15.79317,225,-0.04918798,-0.01425685,15.35435,9.450429,3,1.315607,0
706,35.79576,146.3099,0.02407319,0.04488189,8.650923,3.43227,3,1.345311,0
555,42.67464,130.6013,0.01764702,0.02097114,11.28935,3.559006,3,1.318241,0
229,31.31116,350.5377,-0.01429221,-0.01881326,9.433003,4.803561,1,1.328855,0
35,19.82703,213.6901,0.011187,-0.01134112,3.645427,3.346311,5,1.289843,0
36,35.26439,98.1301,0.01922886,0.04697841,9.451212,3.978686,1,1.274216,1
55,31.31116,9.462322,-0.002712917,-0.01108042,9.571605,4.876493,2,1.363125,0
310,24.09484,333.4349,-0.002140007,0.02681286,5.036012,3.541917,3,1.350878,0
274,38.87666,262.875,0.001166756,0.001592034,8.946494,3.030172,3,1.306012,1
164,22.40687,75.96375,0.01244773,0.01522195,4.278536,3.254062,2,1.346123,0
95,35.26439,45,0.00580204,0.01350948,7.805926,3.022387,3,1.278464,1
142,44.56372,246.0375,0.03829531,0.01136045,11.10982,3.187886,3,1.295152,0
178,36.05503,74.0546,-0.04349678,-0.02546684,9.934641,4.07396,3,1.334146,1
123,28.3032,248.1986,-0.0118291,-0.01299939,7.443965,4.337542,5,1.26443,0
84,22.98977,315,0.0261292,0.004216865,4.460891,3.276066,2,1.361351,0
357,47.12401,111.8014,0.02034422,0.01000002,11.99947,3.201497,3,1.314258,1
540,26.56505,323.1301,-0.03328599,-0.02739761,9.159786,5.828842,3,1.350891,0
415,28.3032,291.8014,-0.01463602,0.003605751,10.45363,6.035269,3,1.325556,0
117,22.40687,194.0362,0.01550591,0.003804998,5.439919,4.454829,3,1.289016,0
186,33.85452,153.435,-0.01609922,-0.02252261,10.98125,5.01384,2,1.341589,0
205,22.40687,284.0363,0.09982816,0.06012912,3.742162,2.584325,3,1.300735,1
23,19.82703,33.69007,0.007317552,0.000992537,7.672099,5.644982,1,1.240023,0
481,36.05503,164.0546,0.000458203,0.01057451,10.95643,4.563453,3,1.315431,1
162,26.56505,360,0.05780418,-0.002629617,6.191969,3.870994,2,1.344243,0
220,19.82703,56.30993,-0.01586772,-0.000683798,6.569488,6.291122,3,1.336765,0
199,48.18969,63.43495,0.01062382,0.01145748,15.11944,4.209549,5,1.336452,0
473,35.26439,171.8699,-0.03064271,-0.005216669,8.361876,3.366385,3,1.324166,1
254,19.82703,213.6901,-0.02143658,0.004885069,7.203956,6.752095,3,1.304228,1
64,21.80141,90,0.01041021,0.003370311,4.444405,3.643683,3,1.129343,0
301,8.049467,45,-0.0290368,-0.02322394,0.000507339,13.22214,3,1.288537,0
203,21.80141,90,0.02410478,0.01727217,5.16437,4.394369,3,1.333406,1
148,12.60438,153.435,-0.02004833,-0.00753956,2.788093,2.896301,5,1.301229,0
109,35.26439,225,-0.04374699,0.002366989,13.29248,5.683964,2,1.149549,1
263,21.80141,270,-0.04605978,-0.01175028,8.251719,6.754516,5,1.33409,1
179,32.63194,308.6598,-0.02495552,-0.005387496,8.594481,4.046668,2,1.348783,0
20,8.049467,315,-0.01330745,-0.03632024,1.922799,6.919436,7,1.292293,0
166,19.82703,146.3099,-0.01347715,-0.003073147,7.801156,7.150302,3,1.309379,0
61,26.56505,53.1301,0.02776505,0.0218898,5.980221,3.697015,3,1.2787,0
57,16.69924,270,-0.006738599,0.003980116,4.633524,5.807369,1,1.273568,0
366,40.70319,324.4623,-0.06653214,-0.02448836,13.99464,5.839358,3,1.313057,0
49,27.01712,78.69007,-0.02173506,-0.02240343,7.185274,4.493714,1,1.271072,0
127,45,270,0.04822714,0.05107766,10.22946,2.709995,3,1.301922,0
63,12.60438,116.565,-0.01660658,-0.03032,1.835333,9.183598,5,1.346304,0
179,29.49621,135,-0.00893388,-0.0103752,9.66718,5.349772,1,1.272989,0
62,24.09484,63.43495,0.01949462,0.01085053,5.450233,3.937136,3,1.292285,0
94,29.49621,225,0.02440393,0.02525122,7.341081,3.97352,3,1.298922,0
125,22.40687,14.03624,-0.01601975,-0.000531762,8.197427,6.505109,2,1.26052,0
317,35.26439,8.130102,0.009358751,0.004435195,8.917598,3.688104,3,1.290488,0
166,38.87666,330.2551,0.01056407,0.02254018,8.560496,2.809654,3,1.298177,0
581,38.65981,270,-0.003944688,-0.007080703,14.94704,5.634811,3,1.362086,0
214,30.24626,149.0362,0.01241302,0.004137268,7.433882,3.857861,2,1.305597,0
302,28.3032,248.1986,-0.06540624,-0.06150294,6.48019,5.338519,3,1.315714,0
534,37.29208,156.8014,0.01072118,0.01135401,8.3497,2.971394,3,1.337999,0
353,12.60438,26.56505,-0.03380749,0.01171521,3.060642,5.816596,3,1.302839,0
50,30.24626,329.0363,0.007522232,-0.02118312,7.443805,3.864531,5,1.139261,0
123,26.56505,53.1301,0.009670765,-0.004142201,6.226645,3.898916,2,1.334033,0
143,32.31153,161.565,0.005861741,0.007932205,7.34114,3.328002,2,1.19433,0
210,17.5484,71.56505,0.04932143,0.03343614,2.989284,3.250529,3,1.363596,1
569,52.43141,292.6199,-0.04750661,-0.0297346,16.98699,4.241423,3,1.357988,1
369,19.82703,326.3099,0.01380504,0.005501599,5.578408,5.47346,3,1.320076,0
85,28.3032,248.1986,-0.01103877,-0.005513968,8.298443,4.880863,7,1.309225,1
152,30.24626,239.0362,-0.009438078,-0.0153898,10.06489,5.372883,3,1.367266,1
115,5.710593,360,0.04067584,0.03663677,0.6492162,4.025229,3,1.298717,0
101,22.40687,14.03624,0.02667515,-0.004606665,5.58507,4.586493,2,1.335402,0
344,50.57997,80.53768,0.03667868,0.03504984,13.16301,3.199643,3,1.302373,0
335,30.24626,300.9637,-0.005408947,-0.01665648,6.951654,3.522518,3,1.3127,0
241,24.09484,63.43495,-0.01666241,-0.02198383,6.981724,5.175324,3,1.330703,0
286,37.99073,230.1944,0.02147108,-0.01043348,8.786398,3.098304,3,1.315369,0
124,36.05503,254.0546,-0.03062703,-0.03283733,13.03242,5.431022,3,1.308221,0
37,19.82703,303.6901,0.008116974,-0.002685456,3.849092,4.516901,5,1.269019,0
273,35.26439,8.130102,0.02042685,-0.003879001,10.16572,4.343077,5,1.295491,1
352,17.5484,251.565,0.02578484,0.01283333,3.051455,3.353451,3,1.312927,0
635,37.99073,50.19443,0.02308189,0.01829018,10.74798,4.105868,3,1.325763,0
369,26.56505,36.8699,0.01060429,0.003187219,5.435253,3.219258,5,1.287084,0
89,28.3032,248.1986,-0.02766668,-0.02472041,7.062502,5.235936,3,1.298688,0
195,31.31116,350.5377,-0.004658498,-0.09461518,5.834246,4.811866,3,1.29199,0
556,35.79576,236.3099,0.01221089,0.001587943,10.62645,4.460672,3,1.314458,0
285,36.05503,285.9454,-0.016541,-0.01380324,10.37137,4.289067,3,1.28064,1
135,42.67464,40.6013,-0.03769338,-0.02299388,10.98227,3.421116,3,1.288172,1
93,22.40687,104.0362,-0.01052105,0.01050763,7.331922,5.947196,1,1.233194,0
537,40.70319,54.46232,-0.001128579,0.003887369,11.58448,4.008508,3,1.325128,0
146,12.60438,153.435,-0.02701885,0.002407031,6.104499,3.770997,2,1.107896,0
179,32.31153,71.56505,-0.01460634,-0.01022276,11.07115,5.382245,5,1.137598,0
339,33.85452,296.5651,0.03359616,-0.01701168,6.378963,2.297921,3,1.332914,1
49,16.69924,270,0.01689142,0.01088232,3.976141,5.04234,5,1.277998,0
37,11.30993,360,0.03413818,0.004483032,2.180379,4.926653,2,1.093321,1
44,24.09484,333.4349,0.01963294,0.01625818,5.842883,4.284966,7,1.317903,0
316,15.79317,135,0.01878124,-0.01878368,3.482756,4.791632,3,1.360643,1
353,34.99202,180,0.01222565,0.004324638,10.64608,4.627953,3,1.308479,1
303,35.79576,326.3099,-0.02872719,-0.004375836,11.38605,4.805884,3,1.368172,0
118,11.30993,270,0.000845527,-0.01484089,1.878401,4.181263,5,1.299859,0
100,31.31116,260.5377,-0.007750525,-0.008815027,10.03772,5.114238,5,1.361667,1
582,35.79576,146.3099,-0.00609032,-0.002181164,10.69846,4.494438,5,1.324808,1
459,41.98721,270,-0.004031656,-0.01251864,10.6993,3.400314,3,1.312032,1
22,17.5484,108.435,0.002872591,-0.0248866,3.8464,6.971864,5,1.294122,0
325,28.3032,68.19859,-0.03888548,0.003021222,7.273546,4.221743,3,1.307541,1
196,32.31153,341.5651,0.005193015,0.000324563,7.48837,3.427288,5,1.350407,0
676,26.56505,323.1301,0.01915658,0.02498405,6.469422,4.090162,3,1.357864,0
441,31.31116,260.5377,-0.02296173,0.01192413,12.18079,6.081789,3,1.313891,0
49,26.56505,360,0.00965658,0.01517039,7.548736,4.861629,2,1.32147,0
77,19.82703,303.6901,0.002507634,0.02509551,5.282847,4.120119,1,1.287464,0
119,12.60438,206.565,0.006345108,0.02953929,3.102177,3.425878,3,1.351662,1
112,27.01712,11.30993,-0.01352013,0.002486801,9.654637,5.970738,2,1.333557,0
170,31.31116,99.46232,-0.02290204,-0.01571613,12.83403,6.342991,3,1.336955,0
89,30.24626,210.9638,-0.007423068,-0.009140653,8.553114,4.559097,3,1.350959,1
173,33.85452,116.565,0.004512325,0.000989384,9.587249,4.335063,3,1.292739,0
352,30.24626,120.9638,0.01935043,0.01375748,6.307469,3.036293,3,1.283293,0
443,22.40687,284.0363,-0.01520596,-0.001349212,6.591324,5.414779,3,1.319617,1
67,27.01712,281.3099,0.05793024,0.04412054,4.648307,2.316061,5,1.342143,0
218,38.87666,82.87498,0.03059067,0.01630752,7.390521,2.074854,1,1.308217,0
168,38.65981,90,0.008470597,0.03291002,14.3295,5.423849,3,1.294302,0
145,15.79317,135,0.006455666,0.03492617,2.553261,3.23937,2,1.336885,0
147,33.85452,333.4349,0.02818891,-0.01439375,9.124649,4.08779,3,1.3127,0
39,11.30993,270,0.01966176,0.01366465,1.046316,6.373831,5,1.361395,0
226,38.87666,150.2551,0.03269823,0.005922382,8.606155,2.836251,1,1.259728,0
219,11.30993,180,-0.02250283,-0.01880454,5.303936,6.462023,5,1.336402,0
330,28.3032,248.1986,-0.000429066,0.000429066,7.885097,4.625396,3,1.326231,0
25,35.79576,213.6901,0.01167361,-0.006156186,8.08841,3.096101,5,1.292745,0
415,24.09484,206.565,-0.01142095,-0.01341059,6.599804,4.894044,3,1.310871,0
18,16.69924,270,-0.01526795,0.0152681,5.634759,6.785553,5,1.347953,0
202,24.09484,26.56505,-0.03417969,-0.02651,6.615577,4.90598,2,1.278061,0
148,28.3032,21.80141,-0.029144,-0.02051176,8.752194,5.147046,3,1.332403,1
495,52.75478,8.746162,-0.01366181,-0.008403623,15.79068,3.836533,5,1.327265,1
98,16.69924,180,-0.02168436,0.007814731,6.426378,5.48051,3,1.29819,0
164,8.049467,225,0.01275241,0.02325222,2.226124,2.521059,3,1.275942,0
74,27.01712,11.30993,0.02102419,0.009321884,6.017077,3.606555,2,1.130234,0
218,26.56505,270,0.01750381,0.007324068,7.022415,4.500264,3,1.27998,0
133,37.99073,140.1944,-0.006136752,0.003377962,10.51985,3.998601,7,1.310387,1
174,26.56505,36.8699,0.02718404,0.003163862,5.679707,3.439226,1,1.283233,1
544,21.80141,270,-0.0124694,-0.001319664,6.644295,5.654246,3,1.366524,0
219,30.24626,59.03624,0.05075691,0.007171559,6.502353,3.18844,2,1.354246,0
340,24.09484,153.435,0.007605316,0.08896451,10.65024,5.651553,3,1.310604,1
636,28.3032,158.1986,-0.03538707,-0.003226211,6.85295,3.923919,3,1.351287,0
257,35.26439,8.130102,-0.008175732,-0.02492608,10.33252,4.424454,3,1.286186,0
303,45.56176,11.30993,0.01408995,0.04660585,12.11643,3.47373,3,1.357606,0
688,37.99073,219.8056,0.03337105,0.02732231,8.542348,2.957459,3,1.31703,0
141,22.40687,104.0362,-0.05312705,-0.02963418,8.921062,6.928083,5,1.3061,0
156,32.63194,128.6598,0.01801524,0.05648427,6.385833,2.561477,3,1.301975,0
667,34.99202,360,0.02563681,0.004709867,11.60356,5.058552,3,1.321499,0
248,26.56505,323.1301,-0.02089917,-0.009415769,6.469275,4.090048,3,1.343665,0
616,35.26439,98.1301,-0.02151198,-0.003322001,12.28123,5.288332,3,1.332631,0
298,12.60438,63.43495,0.006050328,-0.003323277,2.780062,5.335838,3,1.286867,0
611,15.79317,315,-0.01580119,-0.00349569,3.346575,4.592201,5,1.323816,0
138,28.3032,158.1986,-0.006698926,-0.0100186,6.550591,3.698299,3,1.311796,0
71,24.09484,206.565,-0.008007001,-0.02243001,4.132742,4.876911,2,1.339551,0
164,30.96376,360,0.002898619,-0.000142271,8.920117,4.60297,2,1.337289,0
143,21.80141,270,-0.01521824,0.01245823,6.046428,3.74834,3,1.294222,0
278,27.01712,78.69007,0.05249307,0.0109542,7.581134,4.761861,3,1.302903,1
231,37.99073,140.1944,-0.02656204,-0.01757614,11.34329,4.375412,3,1.291327,0
85,16.69924,90,0.01778695,0.04016899,3.446832,4.328057,2,1.17397,0
146,21.80141,270,0.009857652,0.00945143,5.249144,4.475778,1,1.314603,0
155,45.14253,275.7106,-0.01112371,0.02215398,15.36089,4.721654,3,1.27522,0
241,29.49621,315,-0.03622804,0.00036256,9.073006,5.032607,1,1.274134,0
125,26.56505,270,0.01985723,0.01876338,5.896781,3.626761,3,1.29875,0
286,22.40687,75.96375,0.004290284,0.001232177,5.322219,4.345459,3,1.366591,1
378,24.09484,206.565,0.004542783,0.04235419,5.98523,4.405319,3,1.309445,1
15,8.049467,225,0.001886854,-0.02950152,0.000713424,9.144283,5,1.328323,0
157,28.3032,68.19859,0.03858965,0.03320723,5.288464,2.628163,2,1.296523,0
692,22.40687,255.9638,0.02608084,0.01253244,4.600382,3.616705,3,1.356297,0
169,42.67464,40.6013,0.000829758,-0.02287077,10.49639,3.194862,3,1.331736,0
150,26.56505,36.8699,0.0232012,0.01266184,5.558391,3.331272,2,1.363127,0
461,22.98977,45,-0.02365943,-0.01495873,6.222909,4.940511,3,1.32363,0
85,22.40687,284.0363,-0.03539236,-0.003228862,8.797913,6.85858,1,1.242646,0
507,52.01483,51.34019,0.0125382,-0.04012853,14.48362,3.49592,3,1.355833,0
88,30.96376,180,-0.04395751,-0.000180679,10.25904,5.302221,1,1.24743,1
425,24.09484,63.43495,-0.01641934,-0.00565341,9.278569,6.597382,3,1.353359,0
397,19.82703,236.3099,0.04282665,0.03717824,3.341976,2.911754,3,1.328093,1
